order_id,order_date,customer_id,product_id,store_id,region,sales_channel,quantity,unit_price,discount,payment_method,order_status
O102131,27-09-2024,C6244,P1111,S218,North,Online,4,6965,210,UPI,Cancelled
O102132,08-01-2024,C6829,P1058,S207,North,Store,3,16157,0,Cash,Completed
O102133,05-08-2024,C5212,,S235,North,Online,1,7958,0,Credit Card,Cancelled
O102134,03-06-2024,C5765,P1087,S227,North,Online,1,5062,0,UPI,Cancelled
O102135,31-03-2024,C5598,P1081,S226,North,Online,3,11888,0,Debit Card,Cancelled
O102136,14-11-2025,C5959,P1268,S230,East,Store,3,5770,205,Cash,Completed
O102137,20-07-2025,C6587,P1128,S203,East,Online,5,10078,0,Cash,Completed
O102138,22-07-2025,C6825,P1071,S208,East,Store,3,5086,0,Credit Card,Completed
O102139,25-06-2025,C6398,P1013,S233,North,Store,1,18762,463,UPI,Completed
O102140,05-06-2024,C5422,P1098,S240,North,Store,4,22065,0,UPI,Cancelled
O102141,01-05-2025,C6769,P1201,S207,North,Online,4,6002,0,Cash,Completed
O102142,17-06-2025,C6825,P1098,S200,West,Store,3,22065,0,Cash,Cancelled
O102143,01-11-2024,C6570,P1110,S248,West,Store,5,5745,0,UPI,Completed
O102144,18-03-2024,C5224,P1106,S249,East,Online,4,16729,0,Debit Card,Completed
O102145,11-01-2025,C6162,P1001,S225,South,Store,3,15566,0,UPI,Completed
O102146,12-06-2025,C5445,P1040,S244,East,Store,5,4205,0,Debit Card,Cancelled
O102147,31-05-2025,C5914,P1009,S226,North,Store,2,15817,263,Credit Card,Cancelled
O102148,29-06-2025,C6597,P1216,S222,East,Store,5,19992,0,Credit Card,Completed
O102149,18-11-2025,C6460,P1292,S205,South,Store,5,23214,328,UPI,Completed
O102150,19-10-2025,C6327,P1151,S217,West,Online,4,12508,0,Debit Card,Completed
O102151,23-02-2024,C5987,P1129,S227,North,Online,2,5589,122,Credit Card,Completed
O102152,15-06-2025,C6238,P1215,S230,East,Online,4,16425,94,Cash,Completed
O102153,15-03-2024,C5431,P1216,S242,North,Online,1,19992,0,Cash,Completed
O102154,24-02-2025,C6103,P1092,S211,West,Online,1,9784,0,Debit Card,Completed
O102155,10-07-2024,C6170,P1209,S236,West,Store,3,14912,0,Cash,Completed
O102156,16-05-2024,C5804,P1178,S208,East,Store,1,8635,0,Cash,Cancelled
O102157,17-08-2025,C5760,P1103,S231,North,Store,3,19689,0,Debit Card,done
O102158,03-02-2024,C5541,P1232,S233,North,Online,1,4324,248,UPI,Completed
O102159,05-10-2025,C5436,P1271,S248,West,Online,4,14975,126,UPI,Completed
O102160,16-05-2024,C5100,P1124,S220,South,Online,5,18693,0,Debit Card,Cancelled
O102161,21-09-2025,C6515,P1284,S232,North,Store,2,13277,295,UPI,Completed
O102162,14-10-2024,C5494,P1008,S233,North,Online,1,11489,0,Cash,Completed
O102163,14-08-2025,C6772,P1187,S245,East,Online,1,10875,0,Debit Card,Completed
O102164,07-07-2025,C6846,P1108,S207,North,Store,1,14233,128,UPI,Completed
O102165,07-12-2024,C6661,P1224,S243,South,Store,4,-21622,0,UPI,Cancelled
O102166,13-11-2024,C6567,P1274,S246,North,Online,4,20728,0,Cash,Completed
O102167,17-07-2024,C6003,P1272,S233,North,Store,1,21727,0,Credit Card,Completed
O102168,22-08-2024,C5790,P1023,S241,South,Store,5,11148,71,Credit Card,Completed
O102169,04-04-2025,C6590,P1217,S222,East,Online,2,9870,0,Cash,Completed
O102170,05-09-2025,C6539,P1096,S249,East,Online,3,16951,0,Cash,Completed
O102171,14-04-2024,C5009,P1025,S217,West,Online,2,8362,436,UPI,Completed
O102172,01-03-2024,C5824,P1106,S216,East,Online,2,16729,241,Credit Card,Completed
O102173,30-12-2024,C6448,P1177,S214,West,Store,5,4568,0,Cash,Cancelled
O102174,11-03-2025,C5235,P1238,S205,South,Online,1,18960,0,Credit Card,Completed
O102175,14-01-2025,C5078,P1158,S246,North,Online,5,18699,0,Debit Card,Completed
O102176,01-11-2024,C6358,P1102,S240,North,Online,4,11805,0,UPI,Cancelled
O102177,06-07-2024,C5627,P1174,S224,East,Online,4,21347,0,Debit Card,Completed
O102178,01-08-2024,C5929,P1211,S239,West,Online,2,17552,0,UPI,Completed
O102179,04-07-2024,C6065,P1152,S207,North,Online,5,11737,102,UPI,Completed
O102180,13-05-2025,C5456,P1108,S202,East,Online,5,14233,101,Cash,Cancelled
O102181,06-06-2025,C5185,P1181,S208,East,Store,5,4623,88,Debit Card,Completed
O102182,28-06-2025,C6757,P1203,S210,North,Store,1,17152,0,Credit Card,Completed
O102183,09-10-2024,C5257,P1286,S231,North,Online,4,1267,0,Credit Card,Completed
O102184,13-06-2025,C5569,P1162,S202,East,Online,5,8893,0,UPI,Completed
O102185,05-07-2025,C6705,P1123,S245,East,Store,1,15348,0,Debit Card,Completed
O102186,10-05-2025,C5730,P1043,S214,West,Store,5,10110,343,Debit Card,Cancelled
O102187,22-10-2024,C5918,P1261,S203,East,Store,5,22756,0,Cash,Completed
O102188,06-12-2025,C6827,P1037,S235,North,Store,1,17516,0,Credit Card,Completed
O102189,02-08-2025,C6450,P1030,S219,North,Store,3,11890,225,Cash,Completed
O102190,02-05-2025,C6580,P1273,S216,East,Online,1,17610,0,Credit Card,Completed
O102191,13-08-2025,C6736,P1016,S247,North,Online,4,11602,0,Cash,Completed
O102192,05-03-2024,C5482,P1196,S208,East,Online,1,13692,0,UPI,Completed
O102193,19-06-2025,C6183,P1272,S239,West,Online,1,21727,254,UPI,Completed
O102194,08-07-2024,C6896,P1149,S244,East,Online,3,12341,147,Debit Card,Completed
O102195,02-11-2024,C6933,P1262,S204,North,Online,5,11478,0,UPI,Completed
O102196,08-06-2025,C5001,P1128,S238,East,Store,5,10078,0,UPI,Completed
O102197,13-07-2024,C5444,P1136,S210,North,Online,1,3271,0,Credit Card,Completed
O102198,06-06-2024,C5832,P1002,S247,North,Store,3,21479,0,Credit Card,Completed
O102199,16-08-2025,C5957,P1251,S200,West,Online,4,8279,384,Credit Card,Completed
O102200,08-04-2024,C6380,P1013,S210,North,Store,2,18762,0,Debit Card,Cancelled
O102201,12-09-2025,C6363,P1149,S210,north,online,1,12341,0,Debit Card,Completed
O102202,23-03-2025,C6608,P1130,S210,North,Online,5,9394,0,Debit Card,Completed
O102203,01-01-2025,C5693,P1278,S218,North,Store,3,19013,318,Cash,Completed
O102204,11-10-2025,C6356,P1128,S221,North,Online,4,10078,0,Credit Card,Cancelled
O102205,19-03-2024,C6328,P1218,S245,East,Store,1,15354,0,Cash,Completed
O102206,14-06-2025,C5714,P1266,S215,East,Online,3,15728,0,Credit Card,Completed
O102207,23-12-2024,C6845,P1262,S213,North,Online,3,11478,390,Debit Card,Completed
O102208,29-09-2025,C5914,P1292,S239,West,Store,2,23214,0,Credit Card,Completed
O102209,30-03-2025,C6940,P1108,S246,North,Online,5,14233,0,Cash,Completed
O102210,08-03-2025,C5884,P1026,S243,South,Online,3,5942,0,Credit Card,Completed
O102211,13-06-2025,C5723,P1045,S240,North,Store,4,18465,0,Credit Card,Completed
O102212,14-03-2025,C5504,P1203,S243,South,Store,5,17152,0,Credit Card,Completed
O102213,26-03-2024,C5026,P1126,S240,North,Online,3,13666,0,Cash,Completed
O102214,19-08-2025,C5465,P1101,S205,South,Store,5,17061,358,Cash,Completed
O102215,28-04-2025,C5462,P1100,S206,South,Online,5,9778,0,Debit Card,Cancelled
O102216,05-10-2024,C5641,P1043,S219,North,Online,4,10110,0,Cash,Completed
O102217,30-05-2024,C5822,P1178,S209,West,Store,3,8635,0,UPI,Completed
O102218,13-11-2024,C6169,P1156,S233,North,Store,4,14997,0,Debit Card,Completed
O102219,21-09-2024,C6278,P1204,S241,South,Store,4,3675,0,Cash,Cancelled
O102220,09-09-2025,C6914,P1079,S224,East,Online,1,9159,0,Cash,Completed
O102221,04-05-2024,C5248,P1222,S227,North,Store,3,15054,0,Cash,Cancelled
O102222,31-08-2025,C6811,P1070,S229,South,Online,1,3836,0,Cash,Completed
O102223,13-03-2024,C5548,P1188,S218,North,Store,5,15328,0,UPI,Completed
O102224,26-07-2025,C5090,P1081,S213,North,Store,2,11888,0,Debit Card,Cancelled
O102225,05-09-2024,C6090,P1039,S248,West,Online,1,3162,0,Credit Card,Completed
O102226,06-10-2024,C6870,P1059,S231,North,Online,1,10909,0,UPI,Completed
O102227,12-12-2025,C6738,P1282,S203,East,Online,5,19507,0,UPI,Completed
O102228,19-01-2024,C5855,P1203,S229,South,Online,3,17152,0,Credit Card,Completed
O102229,23-04-2024,C6868,P1103,S217,West,Store,4,19689,204,UPI,Completed
O102230,31-01-2024,C6114,P1202,S225,South,Online,4,15754,0,Credit Card,Completed
O102231,17-02-2024,C5877,P1124,S229,South,Store,5,18693,0,Debit Card,Cancelled
O102232,23-02-2024,C6293,P1027,S220,South,Online,1,-5053,499,Debit Card,Completed
O102233,14-01-2025,C5871,P1239,S248,West,Store,4,20434,0,Cash,Completed
O102234,19-05-2024,C5646,P1176,S205,South,Online,4,14974,0,Debit Card,Cancelled
O102235,30-12-2023,C5311,P1053,S205,South,Online,3,3129,0,Debit Card,Completed
O102236,06-11-2025,C5726,P1175,S211,West,Online,3,20666,0,Cash,Completed
O102237,17-09-2024,C6157,P1089,S202,East,Online,1,18424,0,Credit Card,Completed
O102238,10-09-2024,C6658,P1299,S227,North,Online,4,17937,0,Debit Card,Completed
O102239,25-07-2024,C5656,P1260,S230,East,Store,1,1933,285,UPI,Completed
O102240,21-02-2024,C5953,P1260,S207,North,Store,4,1933,0,Cash,Completed
O102241,20-12-2024,C6021,P1005,S219,North,Store,3,15987,229,UPI,Completed
O102242,25-01-2024,C5957,P1131,S222,East,Store,5,20406,0,UPI,complete
O102243,19-07-2024,C5373,P1115,S225,South,Store,4,20308,0,Cash,Completed
O102244,15-04-2025,C6130,P1010,S218,North,Online,2,8826,0,Credit Card,Cancelled
O102245,01-06-2025,C5674,P1159,S247,North,Store,5,18152,308,UPI,Cancelled
O102246,04-04-2025,C6517,P1174,S249,East,Online,3,21347,453,Cash,Completed
O102247,25-03-2024,C6328,P1224,S235,North,Store,3,21622,0,Cash,Completed
O102248,31-10-2025,C5645,P1004,S228,South,Store,5,6831,0,Cash,Completed
O102249,16-02-2025,C6697,P1138,S238,East,Store,-5,8919,0,Cash,Completed
O102250,15-04-2024,C6428,P1224,S245,East,Online,1,21622,0,Cash,Completed
O102251,28-11-2024,C6163,P1167,S246,North,Store,3,14354,0,Credit Card,Cancelled
O102252,23-02-2024,C6264,P1271,S229,South,Online,1,14975,0,Cash,Completed
O102253,28-03-2024,C6693,P1036,S218,North,Store,5,11836,0,Debit Card,Completed
O102254,13-08-2025,C6701,P1096,S209,West,Online,1,16951,364,UPI,Completed
O102255,16-07-2024,C6465,P1232,S228,South,Online,2,4324,0,Debit Card,Completed
O102256,19-12-2025,C6432,P1068,S218,North,Online,4,11524,0,UPI,Completed
O102257,07-03-2025,C6245,P1055,S215,east, STORE ,4,21841,0,Debit Card,Completed
O102258,07-10-2024,C5948,P1205,S249,East,Store,5,3522,262,Debit Card,Completed
O102259,10-03-2025,C5544,P1113,S207,North,Online,2,2267,54,Debit Card,Completed
O102260,06-06-2024,C6597,P1104,S232,North,Online,2,18741,445,Cash,Completed
O102261,14-02-2024,C5185,P1142,S241,South,Online,5,11011,0,UPI,Completed
O102262,27-12-2024,C5790,P1130,S209,West,Store,1,9394,0,Debit Card,Completed
O102263,14-09-2024,C6624,P1133,S216,East,Store,5,14458,0,UPI,Completed
O102264,18-04-2024,C6913,P1287,S236,West,Online,3,21054,0,Debit Card,Cancelled
O102265,03-06-2024,C5871,P1184,S239,West,Store,4,23546,0,Credit Card,Completed
O102266,10-03-2024,C5009,P1255,S246,North,Online,3,14851,0,Debit Card,Cancelled
O102267,06-03-2025,C6009,P1213,S217,West,Store,3,14282,0,Debit Card,Completed
O102268,25-10-2024,C6902,P1018,S220,South,Online,5,14106,0,Cash,Completed
O102269,22-04-2024,C5990,P1290,S217,West,Store,2,5987,0,Cash,Completed
O102270,11-03-2024,C6465,P1129,S203,East,Store,5,5589,0,Cash,Completed
O102271,20-09-2024,C5111,P1115,S219,North,Store,4,20308,0,Debit Card,Completed
O102272,24-07-2024,C5590,P1240,S248,West,Store,1,9126,0,Debit Card,Completed
O102273,13-05-2024,C6812,P1137,S241,South,Online,4,8938,0,Credit Card,Completed
O102274,12-06-2024,C6865,P1266,S208,East,Online,1,15728,0,Debit Card,Completed
O102275,01-11-2025,C6386,P1012,S238,East,Online,5,20263,0,UPI,Completed
O102276,23-12-2025,C5345,P1184,S212,West,Online,2,23546,0,Debit Card,Completed
O102277,21-06-2024,C5364,P1021,S230,East,Store,5,11470,288,Cash,Cancelled
O102278,10-05-2024,C6676,P1217,S207,North,Online,2,9870,0,Credit Card,Completed
O102279,24-05-2024,C5109,P1056,S236,West,Store,2,17229,0,Debit Card,Cancelled
O102280,30-08-2024,C5027,P1261,S235,North,Store,3,22756,0,Cash,Completed
O102281,09-12-2024,C5454,P1086,S206,South,Online,4,9673,259,Credit Card,Completed
O102282,05-04-2024,C5519,P1012,S223,West,Online,4,20263,241,UPI,Completed
O102283,11-12-2024,C5396,P1114,S244,East,Store,5,15114,0,UPI,Completed
O102284,20-08-2025,C6366,P1093,S211,West,Online,5,7635,0,Credit Card,Completed
O102285,12-04-2025,C6659,P1246,S206,South,Online,5,22713,0,Credit Card,Completed
O102286,02-07-2024,C5080,P1056,S223,West,Store,5,17229,0,UPI,Cancelled
O102287,30-06-2025,C5065,P1250,S201,South,Online,5,4746,0,UPI,Completed
O102288,26-06-2025,C6498,P1194,S232,North,Store,1,10696,0,Credit Card,Completed
O102289,29-01-2025,C6812,P1079,S217,West,Online,2,9159,0,Credit Card,Completed
O102290,20-12-2025,C6484,P1239,S234,East,Store,3,20434,0,UPI,Completed
O102291,15-11-2024,C6979,P1097,S236,West,Online,5,8915,0,Credit Card,Completed
O102292,02-01-2024,C5275,P1087,S217,West,Store,3,5062,0,Cash,Cancelled
O102293,08-12-2025,C6328,P1103,S212,West,Store,5,19689,0,Credit Card,Completed
O102294,30-08-2024,C6674,P1299,S200,West,Store,4,17937,0,Credit Card,Completed
O102295,27-10-2024,C6728,P1256,S215,East,Online,4,8546,0,UPI,Completed
O102296,09-02-2025,C5925,P1037,S206,South,Store,5,17516,378,Debit Card,Cancelled
O102297,09-09-2024,C5357,P1003,S202,East,Store,2,1494,395,UPI,Completed
O102298,05-07-2024,C5934,P1080,S238,east,store,3,5303,0,Credit Card,Completed
O102299,08-08-2024,C5055,P1072,S207,North,Online,2,11213,0,Debit Card,Completed
O102300,25-09-2025,,P1097,S220,South,Online,1,8915,122,Debit Card,Completed
O102301,22-06-2024,C6536,P1010,S235,north, STORE ,1,8826,0,Credit Card,Completed
O102302,24-12-2024,C5232,P1015,S246,North,Store,2,19492,0,Cash,Cancelled
O102303,10-06-2025,C5451,P1127,S226,North,Online,3,11658,0,UPI,Cancelled
O102304,28-03-2024,C6907,P1299,S213,North,Store,-2,17937,360,Debit Card,Completed
O102305,03-07-2025,C6109,P1249,S228,South,Store,1,17145,236,Debit Card,Completed
O102306,07-12-2025,C6267,P1207,S232,North,Store,1,17879,0,UPI,Completed
O102307,14-11-2024,C6133,P1238,S221,North,Store,5,18960,0,Credit Card,Completed
O102308,26-11-2024,C6284,P1151,S242,North,Store,3,12508,437,Credit Card,Completed
O102309,10-11-2024,C6742,P1056,S248,West,Online,2,17229,0,Cash,Completed
O102310,25-01-2025,C5944,P1074,S226,North,Online,1,5321,0,UPI,Completed
O102311,14-10-2025,C5639,P1145,S208,East,Online,5,13495,480,Credit Card,Completed
O102312,21-07-2025,C6431,P1020,S203,East,Online,3,10169,436,Cash,Cancelled
O102313,16-01-2025,C6514,P1260,S241,South,Store,2,1933,0,Cash,Completed
O102314,26-12-2025,C5368,P1057,S232,North,Online,1,12244,176,Debit Card,Completed
O102315,26-05-2025,C6744,P1099,S248,West,Store,4,17578,0,Cash,Completed
O102316,08-01-2024,C6749,P1136,S224,East,Store,4,3271,0,Debit Card,Completed
O102317,03-04-2025,C5004,P1148,S209,West,Online,4,10231,443,Debit Card,Cancelled
O102318,24-09-2024,C5154,P1144,S200,West,Store,2,21604,0,Debit Card,Completed
O102319,21-09-2025,C6924,P1070,S242,North,Store,3,3836,0,Debit Card,Completed
O102320,05-04-2025,C6958,P1218,S225,South,Store,5,15354,63,Credit Card,Completed
O102321,19-02-2025,C5097,P1075,S219,North,Store,3,19286,0,UPI,Completed
O102322,03-08-2025,C5669,P1009,S205,South,Online,1,15817,71,Credit Card,Completed
O102323,02-09-2024,C5820,P1133,S245,East,Store,1,14458,449,Debit Card,Cancelled
O102324,25-03-2024,C6630,P1238,S248,West,Store,1,18960,307,UPI,Cancelled
O102325,29-03-2025,C6986,P1144,S245,East,Store,3,21604,250,Credit Card,Completed
O102326,29-10-2024,C6043,P1010,S226,North,Store,1,8826,0,Debit Card,Completed
O102327,13-03-2025,C5757,P1164,S224,East,Store,2,5775,0,Cash,Cancelled
O102328,14-09-2024,C5515,P1000,S205,South,Online,4,5850,329,Credit Card,Cancelled
O102329,29-04-2025,C5677,P1262,S218,North,Store,5,11478,488,UPI,Completed
O102330,31-10-2025,C5885,P1260,S219,North,Online,2,1933,218,UPI,Completed
O102331,11-11-2024,C6145,P1159,S203,East,Store,4,18152,55,UPI,Completed
O102332,01-07-2025,C5459,P1127,S243,South,Store,1,11658,0,Cash,Cancelled
O102333,11-02-2025,C6125,P1215,S231,North,Online,1,16425,0,Debit Card,Completed
O102334,20-04-2025,C5270,P1119,S218,North,Online,3,20033,0,Cash,Cancelled
O102335,15-05-2025,C5513,P1111,S229,South,Online,4,6965,0,UPI,Completed
O102336,19-01-2024,C6688,P1154,S233,North,Store,4,16309,0,UPI,Completed
O102337,11-08-2025,C6797,P1077,S217,West,Online,3,5894,0,Cash,Completed
O102338,11-06-2025,C6115,P1199,S212,West,Store,4,17589,0,Credit Card,Cancelled
O102339,17-10-2025,C6243,P1203,S224,East,Store,1,17152,0,Debit Card,Completed
O102340,15-10-2025,C5577,P1286,S237,North,Store,5,-1267,0,Credit Card,Completed
O102341,18-03-2024,C5194,P1175,S243,South,Online,3,20666,0,UPI,Completed
O102342,09-09-2024,C5682,P1086,S204,North,Online,5,9673,0,Cash,Completed
O102343,12-10-2024,C6072,P1194,S246,North,Online,1,10696,0,UPI,Cancelled
O102344,16-09-2024,C6596,P1190,S236,West,Online,1,-22649,0,Credit Card,Completed
O102345,03-02-2025,C5391,P1276,S222,East,Online,5,17692,0,Cash,Completed
O102346,05-11-2024,C5945,P1098,S239,West,Online,5,22065,449,Cash,Completed
O102347,24-06-2024,C6815,P1185,S227,North,Online,5,7628,79,Credit Card,Completed
O102348,17-05-2025,C6287,P1104,S206,South,Store,1,18741,87,Credit Card,Cancelled
O102349,19-10-2024,C6747,P1041,S249,East,Online,2,15445,0,Debit Card,Completed
O102350,20-10-2024,C6320,P1005,S201,South,Store,5,15987,0,Cash,Completed
O102351,21-01-2024,C6322,P1195,S218,North,Store,4,2809,0,UPI,Completed
O102352,25-02-2024,C5485,P1050,S201,South,Store,4,11986,0,Credit Card,Cancelled
O102353,31-03-2025,C6808,P1152,S241,South,Online,4,11737,0,Debit Card,Completed
O102354,31-08-2025,C5915,P1129,S210,North,Store,3,5589,0,UPI,Cancelled
O102355,09-09-2025,C5809,P1090,S221,North,Online,5,6496,100,Credit Card,Completed
O102356,12-08-2025,C6562,P1132,S243,South,Online,2,19210,0,Credit Card,Completed
O102357,12-08-2025,C5031,P1105,S242,North,Online,5,10648,0,Debit Card,Completed
O102358,11-03-2025,C6296,P1298,S244,East,Online,1,14176,106,Cash,Completed
O102359,05-08-2025,C6815,P1128,S215,East,Store,3,10078,335,UPI,Cancelled
O102360,09-06-2024,C5911,P1160,S214,West,Store,3,17020,0,Credit Card,Completed
O102361,11-06-2025,C5324,P1088,S224,East,Store,4,21299,361,UPI,Cancelled
O102362,01-06-2024,C6280,P1105,S245,East,Store,4,10648,0,Cash,Completed
O102363,07-09-2024,C6518,P1044,S229,South,Online,2,11357,0,Debit Card,Cancelled
O102364,02-11-2025,C5544,P1084,S224,East,Online,4,18967,216,Cash,Completed
O102365,13-02-2025,C5677,P1263,S211,West,Online,3,7564,0,UPI,Completed
O102366,24-04-2024,C5938,P1105,S218,North,Store,5,10648,0,Credit Card,Completed
O102367,28-09-2025,C5961,P1022,S228,South,Online,1,14533,161,Debit Card,Cancelled
O102368,16-05-2024,C5462,P1029,S234,East,Online,5,21239,294,Credit Card,Completed
O102369,16-01-2024,C6574,P1115,S203,East,Store,2,20308,0,UPI,Completed
O102370,25-05-2025,C6119,,S224,East,Store,1,15686,230,Debit Card,Completed
O102371,23-09-2025,C5486,P1241,S242,North,Store,5,19467,0,Debit Card,Completed
O102372,30-08-2024,C6298,P1088,S240,North,Store,1,21299,383,Debit Card,Completed
O102373,02-08-2025,C5090,P1165,S239,West,Online,3,21855,250,Debit Card,Cancelled
O102374,20-05-2024,C6025,P1272,S222,East,Online,1,21727,0,UPI,Completed
O102375,26-04-2025,C5605,P1183,S219,North,Store,2,3139,0,UPI,Completed
O102376,01-10-2024,C6509,P1043,S216,East,Store,4,10110,0,UPI,Completed
O102377,17-11-2025,C5505,P1068,S220,South,Online,4,11524,308,Cash,Completed
O102378,30-11-2024,C5462,P1186,S212,West,Online,3,14983,0,Cash,Completed
O102379,28-06-2024,C5638,P1246,S200,West,Online,3,22713,0,Debit Card,Completed
O102380,27-03-2024,C5213,P1083,S208,East,Store,1,7188,0,Credit Card,Cancelled
O102381,11-03-2025,C6538,P1084,S248,West,Store,2,18967,0,Cash,Completed
O102382,10-07-2025,C6072,P1164,S218,North,Store,3,5775,0,Cash,Completed
O102383,31-07-2024,C6425,P1038,S227,North,Store,1,22462,0,Debit Card,Completed
O102384,01-04-2024,C5626,P1285,S241,South,Store,4,20596,0,Credit Card,Completed
O102385,02-05-2024,C5923,P1218,S244,East,Online,5,15354,0,Credit Card,Completed
O102386,20-08-2025,C5110,P1130,S218,North,Store,3,9394,0,Credit Card,Completed
O102387,24-12-2025,C5962,P1166,S249,East,Online,1,1640,332,Cash,Completed
O102388,07-04-2025,C5738,P1208,S232,North,Online,5,11265,363,Cash,Completed
O102389,23-08-2025,C5727,P1042,S208,East,Store,1,20007,0,UPI,Cancelled
O102390,27-05-2024,C6696,P1135,S240,North,Online,1,18707,0,Credit Card,Completed
O102391,02-03-2024,C6395,P1295,S219,North,Store,5,3337,0,Credit Card,Cancelled
O102392,20-08-2025,,P1247,S212,West,Store,2,15686,0,Cash,Completed
O102393,19-03-2025,C6540,P1028,S206,South,Online,3,7958,0,Debit Card,Completed
O102394,10-12-2025,C6845,P1162,S225,south,online,4,8893,445,Cash,Completed
