transaction_id,transaction_date,store_id,product_id,quantity,unit_price,discount,currency,last_updated_ts,total_amount
T001567,2024-03-16,S032,P0008,0,496.67,83.6,INR,2024-10-24 20:55:40.897919416,-83.6
T001568,2024-02-14,S010,P0087,7,1187.32,53.84,INR,2024-12-22 15:43:40.676952600,8257.4
T001569,2024-08-12,S027,P0060,4,674.11,95.92,INR,2024-02-14 09:28:57.963729143,2600.52
T001570,2024-10-09,S049,P0036,-2,1702.27,183.98,INR,2024-08-18 19:50:41.759164095,-3588.52
T001571,2024-08-23,S001,P0003,7,764.98,150.13,INR,2024-11-21 20:50:15.484941959,5204.7300000000005
T001572,2024-07-12,S039,P0015,0,536.08,213.26,INR,2024-09-18 16:12:01.621094942,-213.26
T001573,2024-01-16,S029,P0097,6,1107.2,100.15,INR,2024-08-18 19:49:14.713110924,6543.050000000001
T001574,2024-12-19,S045,P0082,-1,357.75,35.94,INR,2024-03-19 06:20:11.403910160,-393.69
T001575,2024-10-18,S003,P0023,8,1615.22,48.08,INR,2024-10-24 14:00:16.428498030,12873.68
T001576,2024-04-16,S999,P0003,6,1392.05,239.18,INR,2024-07-24 07:25:28.257994652,8113.119999999999
T001577,2024-12-23,S047,P0030,8,1563.97,29.4,INR,2024-02-10 16:00:22.229879379,12482.36
T001578,2024-08-07,S037,P0045,-2,857.87,239.44,INR,2024-12-07 11:52:16.527238846,-1955.18
T001579,2024-07-31,S031,P0017,1,1686.51,63.79,INR,2024-12-26 18:18:10.291700602,1622.72
T001580,2024-09-30,S011,P0058,9,1037.74,203.52,INR,2024-07-15 06:00:38.815323830,9136.14
T001581,2024-10-23,S022,P0058,7,279.93,186.93,INR,2024-10-10 09:57:24.710678816,1772.58
T001582,2024-08-27,S018,P0096,3,525.66,29.48,INR,2024-07-31 21:49:09.493546486,1547.5
T001583,2024-02-16,S035,P0057,4,1451.0,199.76,INR,2024-06-03 02:31:20.335494757,5604.24
T001584,2024-05-03,S006,P0007,0,1803.2,134.25,INR,2024-05-29 07:47:10.951310635,-134.25
T001585,2024-12-04,S003,P0039,6,280.85,212.15,INR,2024-12-17 23:23:35.730228186,1472.95
T001586,2024-03-22,S005,P0078,1,1742.01,250.64,INR,2024-05-14 14:34:10.951492786,1491.37
T001587,2024-05-15,S009,P0058,2,1618.23,11.85,INR,2024-06-28 00:22:43.245797396,3224.61
T001588,2024-06-06,S028,P0056,5,777.47,194.39,INR,2024-03-31 16:46:45.423052311,3692.9600000000005
T001589,2024-06-09,S019,P0015,9,1409.63,31.49,INR,2024-04-02 10:45:02.868984222,12655.180000000002
T001590,2024-08-11,S028,P0044,0,455.21,113.66,INR,2024-05-10 00:32:57.680980444,-113.66
T001591,2024-12-10,S027,P0012,5,1645.45,3.8,INR,2024-12-03 13:03:07.537015915,8223.45
T001592,2024-03-28,S013,P0008,8,1348.94,98.59,INR,2024-05-24 17:40:24.040498495,10692.93
T001593,2024-02-14,S038,P0080,-2,933.78,50.81,INR,2024-07-20 14:03:21.947913408,-1918.37
T001594,2024-03-13,S043,P0041,5,1742.58,166.88,INR,2024-07-18 04:48:01.322402716,8546.02
T001595,2024-11-19,S021,P0034,8,364.55,153.68,INR,2024-07-31 20:24:18.061508656,2762.7200000000003
T001596,2024-08-23,S027,P0046,8,1706.99,237.98,INR,2024-10-26 07:34:49.725051641,13417.94
T001597,2024-04-14,S046,P0088,9,145.38,191.99,INR,2024-11-24 22:31:27.599049568,1116.43
T001598,2024-10-24,S006,P0029,7,1531.08,214.39,INR,2024-03-17 04:37:21.209419012,10503.17
T001599,2024-11-10,S038,P0016,5,1189.39,27.74,INR,2024-11-10 01:31:05.484343767,5919.210000000001
T001600,2024-11-04,S049,P0005,3,1423.77,8.33,INR,2024-07-18 21:54:51.966767550,4262.98
T001601,2024-12-01,S011,P0005,2,883.45,290.86,INR,2024-12-03 10:21:11.076323986,1476.04
T001602,2024-04-02,S047,P0030,6,1742.44,128.11,INR,2024-11-30 09:31:53.748321056,10326.529999999999
T001603,2024-10-02,S041,P0050,3,694.98,118.49,INR,2024-05-22 03:26:08.267141342,1966.45
T001604,2024-06-17,S017,P0005,-2,622.42,10.5,INR,2024-08-25 22:26:24.896368027,-1255.34
T001605,2024-11-03,S039,P0013,9,673.33,35.67,INR,2024-11-14 01:33:43.211586237,6024.3
T001606,2024-09-22,S007,P0099,3,1571.29,282.14,INR,2024-05-20 10:02:59.019293070,4431.73
T001607,2024-10-10,S030,P0049,-2,1041.05,208.45,INR,2024-01-16 23:54:36.948457956,-2290.5499999999997
T001608,2024-08-27,S021,P0089,3,1120.46,122.76,INR,2024-05-11 07:55:00.236644268,3238.62
T001609,2024-03-05,S001,P0050,0,1680.15,271.35,INR,2024-05-13 08:56:25.671980619,-271.35
T001610,2024-07-17,S025,P0014,3,1683.39,176.97,INR,2024-10-21 11:05:29.268510342,4873.2
T001611,2024-12-25,S032,P0046,3,407.3,223.94,INR,2024-04-23 00:18:06.063376188,997.96
T001612,2024-12-08,S008,P0090,-2,1144.56,129.48,INR,2024-11-22 07:17:49.862727165,-2418.6
T001613,2024-01-16,S005,P0082,6,339.43,129.46,INR,2024-07-19 06:05:59.540690660,1907.12
T001614,2024-03-01,S030,P0084,5,1750.2,20.51,INR,2024-08-01 22:42:38.320274591,8730.49
T001615,2024-02-18,S999,P0034,-1,1690.31,220.19,INR,2024-10-21 13:23:10.031768560,-1910.5
T001616,2024-09-21,S008,P0071,-1,1713.76,29.74,INR,2024-02-19 02:52:44.473103046,-1743.5
T001617,2024-10-25,S049,P0047,2,1439.23,229.28,INR,2024-01-07 13:10:06.967274904,2649.18
T001618,2024-03-18,S019,P0060,7,987.07,57.26,INR,2024-01-21 15:56:40.406206369,6852.2300000000005
T001619,2024-07-03,S044,P0074,-1,868.97,,INR,2024-01-12 04:36:45.215845108,
T001620,2024-11-02,S030,P0079,8,850.93,275.37,INR,2024-09-12 11:04:44.933399677,6532.07
T001621,2024-09-24,S015,P0081,-2,225.8,141.47,INR,2024-03-30 09:56:48.200798273,-593.07
T001622,2024-07-16,S036,P0011,-1,1902.85,37.57,INR,2024-11-08 23:01:03.614372253,-1940.4199999999998
T001623,2024-08-03,S044,P0098,2,955.52,,INR,2024-11-18 05:59:06.543052435,
T001624,2024-07-04,S027,P0091,8,1867.22,135.72,INR,2024-05-09 23:19:18.784324646,14802.04
T001625,2024-04-18,S013,P0085,7,1770.59,39.17,INR,2024-03-12 02:40:12.436189651,12354.96
T001626,2024-07-25,S014,P0095,4,1674.36,117.25,INR,2024-07-01 01:35:34.436196089,6580.19
T001627,2024-09-08,S037,P0050,2,1217.79,176.8,INR,2024-10-24 18:28:52.758975029,2258.7799999999997
T001628,2024-11-14,S048,P0004,-2,292.96,108.7,INR,2024-09-06 23:39:13.284799814,-694.62
T001629,2024-08-20,S030,P0041,4,715.43,277.3,INR,2024-01-10 09:30:07.797393322,2584.4199999999996
T001630,2024-10-04,S039,P0059,3,1246.81,80.91,INR,2024-01-03 14:38:19.833055735,3659.52
T001631,2024-02-28,S047,P0060,4,125.57,52.75,INR,2024-02-11 12:55:08.063141346,449.53
T001632,2024-06-17,S013,P0081,-1,181.0,66.29,INR,2024-05-02 22:08:18.748873949,-247.29000000000002
T001633,2024-01-04,S016,P0062,2,1387.56,25.12,INR,2024-07-14 23:05:17.379371643,2750.0
T001634,2024-03-31,S044,P0084,5,1787.59,135.69,INR,2024-10-25 10:02:38.774615765,8802.259999999998
T001635,2024-09-22,S007,P0025,9,1724.81,263.5,INR,2024-02-22 02:51:52.542807102,15259.789999999999
T001636,2024-12-28,S048,P0087,4,419.48,91.6,INR,2024-02-25 15:42:58.270776272,1586.3200000000002
T001637,2024-02-06,S027,P0079,3,1831.34,77.5,INR,2024-11-11 05:24:08.157646418,5416.5199999999995
T001638,2024-05-26,S045,P0033,3,1422.97,251.22,INR,2024-12-03 06:27:30.014644861,4017.69
T001639,2024-10-19,S035,P0019,9,1461.02,91.8,INR,2024-07-20 05:17:42.586380720,13057.380000000001
T001640,2024-03-15,S015,P0057,-2,677.68,143.07,INR,2024-10-13 11:39:33.131445169,-1498.4299999999998
T001641,2024-07-21,S028,P0015,-2,1460.39,9.37,INR,2024-05-05 01:47:56.374763966,-2930.15
T001642,2024-09-24,S035,P0041,4,1448.57,86.12,INR,2024-12-11 09:17:52.361028194,5708.16
T001643,2024-08-12,S007,P0069,0,1229.86,39.17,INR,2024-11-26 06:45:09.933918953,-39.17
T001644,2024-03-09,S050,P0080,3,778.85,31.75,INR,2024-11-06 02:32:21.563226461,2304.8
T001645,2024-05-09,S046,P0060,9,1640.93,129.43,INR,2024-01-05 17:43:07.395916700,14638.94
T001646,2024-10-13,S050,P0096,2,1881.28,83.2,INR,2024-07-10 00:05:28.387915134,3679.36
T001647,2024-07-21,S999,P0022,0,1752.79,49.93,INR,2024-01-10 17:33:26.595514059,-49.93
T001648,2024-01-02,S046,P0043,3,561.66,153.45,INR,2024-09-04 06:25:22.986017227,1531.53
T001649,2024-10-04,S020,P0032,0,946.78,,INR,2024-03-07 22:57:58.324934483,
T001650,2024-01-13,S032,P0013,5,750.59,220.46,INR,2024-08-21 09:50:40.048941135,3532.4900000000002
T001651,2024-09-29,S038,P0038,4,1444.21,75.23,INR,2024-02-05 18:07:02.227151155,5701.610000000001
T001652,2024-03-14,S040,P0026,6,1679.83,78.94,INR,2024-10-03 03:57:26.894145250,10000.039999999999
T001653,2024-12-15,S032,P0081,2,510.01,219.57,INR,2024-09-22 03:41:03.805146217,800.45
T001654,2024-05-14,S026,P0005,9,1899.82,167.15,INR,2024-01-02 16:22:57.285775185,16931.23
T001655,2024-04-29,S039,P0049,-2,1386.93,222.72,INR,2024-10-16 02:23:08.756132841,-2996.58
T001656,2024-02-24,S020,P0097,8,515.05,0.41,INR,2024-02-29 18:46:37.058248997,4119.99
T001657,2024-04-21,S018,P0091,7,805.08,26.14,INR,2024-02-09 21:22:53.769896269,5609.42
T001658,2024-11-15,S050,P0005,8,298.75,240.59,INR,2024-07-01 14:09:55.892600298,2149.41
T001659,2024-12-29,S015,P9999,5,1234.43,255.34,INR,2024-08-03 09:11:56.672081709,5916.81
T001660,2024-05-14,S022,P0071,-1,421.46,103.03,INR,2024-02-07 15:12:24.802787542,-524.49
T001661,2024-06-12,S999,P0048,3,1416.87,287.5,INR,2024-04-21 05:35:51.012990713,3963.1099999999997
T001662,2024-09-20,S022,P0018,-2,1500.77,90.47,INR,2024-05-28 20:17:00.037842989,-3092.0099999999998
T001663,2024-11-19,S021,P0095,3,1010.74,267.08,INR,2024-12-10 10:04:34.749966145,2765.1400000000003
T001664,2024-08-04,S002,P0006,1,278.25,126.51,INR,2024-04-01 17:34:58.722572803,151.74
T001665,2024-05-22,S040,P0066,2,1260.66,168.54,INR,2024-04-05 01:52:31.005512714,2352.78
T001666,2024-05-30,S043,P0077,7,807.19,192.98,INR,2024-08-28 16:18:07.883776903,5457.35
T001667,2024-09-10,S018,P0042,4,1904.33,39.93,INR,2024-09-22 09:51:21.012291193,7577.389999999999
T001668,2024-01-02,S023,P0052,3,1075.09,11.13,INR,2024-01-04 22:48:07.574724674,3214.1399999999994
T001669,2024-08-14,S013,P0011,-2,237.31,128.04,INR,2024-02-18 22:06:36.971246243,-602.66
T001670,2024-05-09,S041,P0026,6,1308.49,48.11,INR,2024-05-10 13:22:24.512869835,7802.830000000001
T001671,2024-10-16,S009,P0021,3,1580.77,164.68,INR,2024-08-18 16:24:59.141059160,4577.629999999999
T001672,2024-02-03,S049,P0066,3,404.96,136.09,INR,2024-02-18 22:52:57.231031656,1078.79
T001673,2024-08-02,S007,P0040,6,953.21,36.63,INR,2024-05-10 06:52:27.304533482,5682.63
T001674,2024-06-24,S041,P0056,9,1512.07,199.74,INR,2024-01-30 06:34:29.624587297,13408.89
T001675,2024-08-22,S001,P0051,7,138.94,,INR,2024-07-27 10:57:25.850036144,
T001676,2024-01-24,S002,P0020,2,155.04,37.91,INR,2024-06-04 14:57:37.049250364,272.16999999999996
T001677,2024-07-30,S004,P0081,8,1386.13,210.05,INR,2024-10-14 15:35:29.614018679,10878.990000000002
T001678,2024-07-23,S014,P0080,3,1477.74,158.36,INR,2024-07-28 11:15:45.871646643,4274.860000000001
T001679,2024-07-23,S032,P0057,3,1707.15,84.58,INR,2024-08-28 13:46:56.268815756,5036.870000000001
T001680,2024-08-08,S036,P0005,4,859.24,54.07,INR,2024-09-01 23:20:48.494584322,3382.89
T001681,2024-09-03,S002,P0014,6,840.58,192.69,INR,2024-08-03 04:58:16.551203966,4850.790000000001
T001682,2024-10-20,S040,P0024,2,1149.5,61.68,INR,2024-01-06 20:57:58.654164791,2237.32
T001683,2024-04-08,S050,P0068,2,1538.92,295.38,INR,2024-10-30 16:50:21.492691517,2782.46
T001684,2024-10-28,S999,P0052,1,1317.89,260.79,INR,2024-11-30 14:17:18.021209240,1057.1000000000001
T001685,2024-06-30,S014,P0048,7,721.91,39.65,INR,2024-07-13 23:56:40.913150787,5013.72
T001686,2024-01-29,S020,P0088,1,758.44,257.75,INR,2024-02-10 22:30:24.019732714,500.69000000000005
T001687,2024-01-22,S025,P0047,9,1549.71,103.51,INR,2024-08-26 23:11:07.922627687,13843.88
T001688,2024-05-01,S042,P0060,5,1115.83,146.99,INR,2024-05-12 18:16:38.250716686,5432.16
T001689,2024-10-13,S049,P0073,-1,286.15,42.85,INR,2024-01-27 17:56:00.432918549,-329.0
T001690,2024-09-15,S008,P0003,7,390.69,35.57,INR,2024-11-07 18:51:14.590878725,2699.2599999999998
T001691,2024-10-14,S028,P0009,5,1717.26,259.65,INR,2024-09-16 18:36:32.342262268,8326.65
T001692,2024-07-07,S046,P0082,-1,1997.73,188.97,INR,2024-10-20 18:16:03.618921041,-2186.7
T001693,2024-06-09,S021,P0100,-2,737.8,,INR,2024-10-17 14:04:11.716560841,
T001694,2024-02-23,S023,P0083,7,834.73,10.85,INR,2024-05-10 13:15:43.916908741,5832.26
T001695,2024-04-29,S032,P0024,6,393.53,276.59,INR,2024-06-25 00:11:09.495085955,2084.5899999999997
T001696,2024-06-07,S008,P0004,8,547.85,112.83,INR,2024-03-26 06:48:46.787461281,4269.97
T001697,2024-02-02,S031,P0009,5,906.8,124.99,INR,2024-10-02 12:53:37.153495789,4409.01
T001698,2024-03-21,S037,P0097,3,640.34,86.94,INR,2024-07-10 05:54:17.291197538,1834.08
T001699,2024-08-06,S016,P0001,1,1432.71,267.39,INR,2024-08-25 06:02:55.508010387,1165.3200000000002
T001700,2024-09-25,S040,P0035,-1,1121.91,103.38,INR,2024-05-10 04:00:40.827297211,-1225.29
T001701,2024-12-30,S042,P0074,5,1662.36,,INR,2024-09-04 21:38:20.291309118,
T001702,2024-12-06,S027,P0012,0,1476.6,,INR,2024-09-01 23:45:11.349106073,
T001703,2024-08-22,S040,P0018,7,343.39,234.45,INR,2024-10-08 02:35:21.982112169,2169.28
T001704,2024-06-02,S041,P0078,1,334.44,111.4,INR,2024-02-26 17:37:56.753601789,223.04
T001705,2024-08-20,S018,P0010,2,1801.73,195.61,INR,2024-08-15 15:20:05.908369780,3407.85
T001706,2024-10-13,S035,P0074,1,1657.07,91.27,INR,2024-11-17 00:12:46.309466600,1565.8
T001707,2024-02-13,S049,P0018,8,989.04,215.93,INR,2024-02-04 08:51:08.302659988,7696.389999999999
T001708,2024-05-29,S015,P0024,5,347.69,200.62,INR,2024-12-16 16:08:27.010464668,1537.83
T001709,2024-11-02,S027,P0001,6,1807.29,204.23,INR,2024-03-16 20:10:48.586575985,10639.51
T001710,2024-05-20,S017,P0094,-2,538.33,193.77,INR,2024-12-07 20:08:45.709809303,-1270.43
T001711,2024-07-27,S040,P0079,-1,167.52,46.89,INR,2024-11-12 19:51:15.955851793,-214.41000000000003
T001712,2024-08-02,S002,P0072,9,1856.06,266.4,INR,2024-10-08 02:50:53.063030958,16438.14
T001713,2024-03-08,S049,P0099,1,1636.98,175.73,INR,2024-03-17 10:38:36.629368544,1461.25
T001714,2024-05-12,S050,P0082,-2,1417.62,114.72,INR,2024-03-19 23:59:48.813120365,-2949.9599999999996
T001715,2024-05-02,S031,P0016,8,164.66,51.7,INR,2024-04-04 15:30:37.985833645,1265.58
T001716,2024-01-10,S037,P0085,3,1104.02,235.07,INR,2024-10-22 19:35:54.049613237,3076.99
T001717,2024-01-09,S041,P0015,9,1341.91,152.71,INR,2024-03-09 12:09:29.301488161,11924.480000000001
T001718,2024-10-30,S041,P0062,2,1542.76,44.19,INR,2024-07-31 00:09:54.732183218,3041.33
T001719,2024-04-09,S034,P0005,4,995.04,276.43,INR,2024-10-10 19:09:15.922729015,3703.73
T001720,2024-07-08,S034,P0045,9,1911.36,31.82,INR,2024-06-17 03:07:10.031849861,17170.42
T001721,2024-04-19,S999,P0052,3,565.08,157.27,INR,2024-11-02 20:56:07.992895842,1537.9700000000003
T001722,2024-12-09,S003,P0071,0,232.5,183.17,INR,2024-07-24 04:01:20.154665232,-183.17
T001723,2024-04-04,S017,P0007,2,732.26,299.7,INR,2024-08-05 05:17:54.301060915,1164.82
T001724,2024-06-05,S014,P0027,0,1357.43,42.27,INR,2024-09-04 00:37:18.440648556,-42.27
T001725,2024-11-14,S014,P0089,6,1500.6,184.07,INR,2024-11-04 18:46:34.993956327,8819.529999999999
T001726,2024-11-03,S046,P0086,-1,1503.14,143.01,INR,2024-01-02 16:35:37.663745165,-1646.15
T001727,2024-03-08,S038,P0013,3,310.28,77.13,INR,2024-05-23 06:47:03.276168108,853.7099999999999
T001728,2024-10-19,S035,P0017,6,1781.67,282.66,INR,2024-12-17 11:48:20.471174717,10407.36
T001729,2024-06-16,S001,P0044,7,633.58,237.25,INR,2024-02-06 00:21:52.780828953,4197.81
T001730,2024-06-25,S048,P0013,4,498.83,233.12,INR,2024-03-26 05:00:32.359408617,1762.1999999999998
T001731,2024-02-18,S029,P0090,2,1267.47,269.76,INR,2024-07-27 09:21:22.496006012,2265.1800000000003
T001732,2024-01-30,S004,P0073,-1,502.51,217.51,INR,2024-11-09 03:01:35.613288403,-720.02
T001733,2024-09-22,S033,P0005,-1,1065.27,152.02,INR,2024-02-05 11:30:04.299868107,-1217.29
T001734,2024-06-30,S017,P0033,1,873.36,117.46,INR,2024-01-02 11:18:22.887945890,755.9
T001735,2024-06-08,S028,P0004,7,540.87,211.24,INR,2024-09-07 18:18:41.029817104,3574.8500000000004
T001736,2024-09-23,S050,P0092,9,654.91,180.84,INR,2024-08-06 00:21:57.391295433,5713.349999999999
T001737,2024-10-06,S026,P0026,-1,912.07,,INR,2024-04-08 22:29:24.050306082,
T001738,2024-02-28,S008,P0068,9,757.7,176.72,INR,2024-12-15 12:42:24.041772842,6642.58
T001739,2024-08-10,S034,P0016,5,824.99,196.6,INR,2024-07-23 02:09:11.257829189,3928.35
T001740,2024-02-19,S018,P9999,7,1497.33,290.61,INR,2024-08-30 03:30:02.551736355,10190.699999999999
T001741,2024-10-01,S031,P0022,4,419.92,225.95,INR,2024-05-18 06:07:55.320136309,1453.73
T001742,2024-08-27,S027,P0036,4,1292.48,52.93,INR,2024-12-02 09:06:45.616959810,5116.99
T001743,2024-12-15,S016,P0058,0,1388.5,140.03,INR,2024-04-10 18:25:52.749011993,-140.03
T001744,2024-01-26,S010,P0055,4,1623.97,,INR,2024-09-30 07:22:43.485885859,
T001745,2024-01-21,S040,P0035,5,1709.92,52.7,INR,2024-02-12 13:59:40.958085537,8496.9
T001746,2024-04-12,S012,P0025,2,401.46,279.81,INR,2024-07-15 07:00:36.140165329,523.1099999999999
T001747,2024-04-05,S022,P0072,-2,362.7,23.11,INR,2024-07-29 21:26:11.695110083,-748.51
T001748,2024-03-31,S016,P0081,-2,1268.06,183.29,INR,2024-03-09 17:58:38.006319523,-2719.41
T001749,2024-11-26,S012,P0061,9,1538.14,292.78,INR,2024-04-28 04:17:03.366937160,13550.48
T001750,2024-04-01,S011,P0018,8,617.42,,INR,2024-03-06 05:23:14.802401543,
T001751,2024-04-09,S020,P0058,1,1099.11,203.18,INR,2024-11-04 10:25:42.648748875,895.9299999999998
T001752,2024-10-04,S999,P0076,-1,1567.25,299.23,INR,2024-08-27 20:58:34.195848942,-1866.48
T001753,2024-06-13,S001,P0057,4,1558.26,237.54,INR,2024-06-11 22:45:45.549984694,5995.5
T001754,2024-10-10,S027,P0097,0,1342.26,291.09,INR,2024-07-21 22:23:13.178214788,-291.09
T001755,2024-01-24,S003,P0087,9,249.7,209.67,INR,2024-05-05 13:48:14.337005377,2037.6299999999997
T001756,2024-06-26,S012,P0063,1,196.22,199.64,INR,2024-06-05 11:45:23.387142658,-3.4199999999999875
T001757,2024-01-13,S030,P0012,6,838.05,228.77,INR,2024-08-14 01:41:49.108287096,4799.529999999999
T001758,2024-01-23,S009,P0011,-1,150.71,56.63,INR,2024-03-18 04:33:09.157529116,-207.34
T001759,2024-11-26,S037,P0013,9,1817.87,241.74,INR,2024-02-18 22:41:00.640940428,16119.089999999998
T001760,2024-02-20,S001,P0035,5,138.27,291.04,INR,2024-12-10 17:27:35.655223846,400.31
T001761,2024-07-13,S042,P0027,-2,156.26,183.49,INR,2024-03-27 10:50:42.431909561,-496.01
T001762,2024-05-30,S049,P0089,0,414.12,3.71,INR,2024-06-29 18:09:58.159971952,-3.71
T001763,2024-05-06,S004,P0067,1,1291.33,21.63,INR,2024-10-04 22:56:14.071624041,1269.6999999999998
T001764,2024-11-24,S015,P0089,3,1128.95,70.41,INR,2024-07-21 23:17:26.379224062,3316.4400000000005
T001765,2024-01-08,S999,P0045,-2,1353.03,147.33,INR,2024-08-19 17:30:07.923218250,-2853.39
T001766,2024-08-30,S027,P0074,5,1797.75,124.13,INR,2024-02-29 15:40:21.414953709,8864.62
T001767,2024-12-17,S008,P0081,-1,964.4,293.76,INR,2024-05-24 03:34:24.422872782,-1258.1599999999999
T001768,2024-07-23,S023,P0067,2,183.36,283.68,INR,2024-09-08 22:28:26.258534670,83.04000000000002
T001769,2024-12-07,S015,P0022,3,1550.64,117.82,INR,2024-03-17 13:43:38.812419653,4534.1
T001770,2024-01-20,S027,P0078,5,1642.73,238.29,INR,2024-06-25 11:57:17.938827276,7975.36
T001771,2024-06-01,S031,P0091,0,194.79,190.91,INR,2024-08-03 01:49:40.121663809,-190.91
T001772,2024-04-04,S039,P0042,9,561.41,72.94,INR,2024-10-15 02:33:19.025440931,4979.75
T001773,2024-09-23,S047,P0020,6,1564.13,279.35,INR,2024-03-19 23:09:24.450850010,9105.43
T001774,2024-12-24,S008,P0048,9,814.69,77.86,INR,2024-12-23 00:05:07.225888014,7254.350000000001
T001775,2024-04-03,S030,P0018,2,998.04,261.1,INR,2024-12-19 02:39:17.348407507,1734.98
T001776,2024-08-26,S042,P0077,5,1664.03,,INR,2024-01-05 11:41:28.458854675,
T001777,2024-03-13,S018,P0070,1,279.78,186.34,INR,2024-05-14 07:28:59.144945621,93.43999999999997
T001778,2024-07-25,S004,P0074,9,1386.84,251.52,INR,2024-01-25 18:16:26.990841627,12230.039999999999
T001779,2024-06-18,S047,P9999,6,508.47,148.29,INR,2024-04-25 19:04:48.671627522,2902.53
T001780,2024-12-20,S043,P0093,5,219.04,256.01,INR,2024-08-09 13:52:15.173301697,839.19
T001781,2024-08-10,S022,P0006,2,1358.75,165.07,INR,2024-08-10 04:31:55.141075373,2552.43
T001782,2024-05-07,S003,P0039,0,330.68,,INR,2024-02-05 06:46:28.384225368,
T001783,2024-02-11,S015,P0011,-2,1519.31,197.98,INR,2024-09-04 03:33:23.855790138,-3236.6
T001784,2024-02-25,S035,P0025,2,485.14,112.22,INR,2024-11-04 21:55:41.139032125,858.06
T001785,2024-03-23,S047,P0094,2,192.17,229.01,INR,2024-08-18 09:00:04.570766449,155.32999999999998
T001786,2024-04-01,S038,P0055,1,288.67,152.97,INR,2024-04-23 03:18:05.962720633,135.70000000000002
T001787,2024-11-06,S033,P0084,7,1698.41,241.81,INR,2024-01-01 21:51:24.141151905,11647.060000000001
T001788,2024-07-23,S014,P0058,7,804.84,250.04,INR,2024-08-24 16:03:31.533643722,5383.84
T001789,2024-07-10,S048,P0037,5,674.31,,INR,2024-09-04 09:07:29.594185829,
T001790,2024-02-11,S001,P0016,0,1033.28,261.66,INR,2024-09-15 16:38:36.845073700,-261.66
T001791,2024-11-09,S049,P0095,9,1302.57,121.03,INR,2024-01-15 07:55:21.055014372,11602.099999999999
T001792,2024-09-20,S026,P0093,7,170.49,17.21,INR,2024-07-07 12:04:56.582899809,1176.22
T001793,2024-01-25,S008,P0070,6,1806.56,198.79,INR,2024-05-30 21:39:28.328004360,10640.57
T001794,2024-09-15,S050,P0093,0,1921.11,229.34,INR,2024-10-07 01:58:15.025404930,-229.34
T001795,2024-07-17,S016,P0096,1,892.88,21.84,INR,2024-09-20 18:45:27.493792772,871.04
T001796,2024-01-30,S038,P0073,3,883.99,231.27,INR,2024-12-12 23:47:19.941790104,2420.7000000000003
T001797,2024-06-16,S010,P0037,6,1769.26,191.75,INR,2024-11-23 14:11:16.098286629,10423.81
T001798,2024-06-25,S042,P0053,7,915.69,34.92,INR,2024-07-22 16:08:22.288720846,6374.91
T001799,2024-03-01,S037,P0087,-1,1726.76,161.98,INR,2024-12-23 20:57:05.587633610,-1888.74
T001800,2024-12-11,S026,P0016,-1,153.84,,INR,2024-02-24 19:51:51.149885654,
T001801,2024-11-06,S028,P0018,-1,1030.34,96.49,INR,2024-01-03 14:42:36.245862722,-1126.83
T001802,2024-09-01,S012,P0019,2,1909.62,241.2,INR,2024-02-09 08:36:56.725856304,3578.04
T001803,2024-06-17,S020,P0044,3,580.33,30.24,INR,2024-05-09 14:46:46.710265875,1710.7500000000002
T001804,2024-05-30,S049,P0002,0,605.69,137.82,INR,2024-10-02 16:04:19.334552765,-137.82
T001805,2024-08-25,S014,P0058,0,1297.23,181.71,INR,2024-05-19 19:39:55.856548786,-181.71
T001806,2024-07-18,S046,P0010,-1,1859.76,282.15,INR,2024-10-11 22:04:23.654090643,-2141.91
